id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,sH,sV,gyro,plx,plz,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
160,,9,1,2,2,1,0,2,0,0,0,255,255,255,76,3814.758,"Pring__",R,26,86,139,1.382,0.745,0.323,1.467,0.335,1.925,-36.191,32.693,19,81,0,0,197.754,-200,-0.252,0,0,6,5,L,"Kr_Luna",190,95,0.498,,37,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.061,-37.163,-0.047,-18,-22.702,-50.546,-5.874,-67.345,25.744,-51.182,12.927,-62.855,40.915,-90.664,2.009,-108.763,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,3818.313,-0.008,-37.661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
161,,9,1,2,2,1,1,2,0,0,0,255,255,255,77,3828.488,"Pring__",R,13,85,109,-0.283,-0.597,0.429,1.373,0.552,1.632,-36.191,30.422,0,100,0,0,-386.885,300,10.482,0,0,6,5,L,"Kr_Luna",190,95,0.498,,37,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.092,-37.214,-0.061,-18.001,-23.046,-50.294,-8.838,-67,25.265,-51.818,13.002,-62.81,40.915,-90.664,2.462,-109.477,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,3832.368,0.257,-37.841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
162,,9,1,2,2,1,2,2,0,0,0,255,255,255,78,3844.607,"Pring__",R,10,93,120,1.117,-0.878,0.42,1.265,0.524,1.399,-36.191,35.091,43,57,0,0,-32.284,300,6.333,0,0,6,5,L,"Kr_Luna",190,95,0.498,,37,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,3847.083,6,,578,0,,,,,,,,,,,,,,,,,,,0.033,-37.046,-0.053,-18.08,-22.981,-50.382,-9.018,-66.85,25.27,-51.865,12.653,-62.893,40.915,-90.664,4.659,-108.29,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,3848.346,0.37,-32.884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
163,SIDE,9,1,2,2,0,0,2,0,0,0,255,255,255,,3849.285,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
164,,9,0,2,2,0,0,0,0,0,0,255,255,255,67,3884.067,"Pugeuk",R,3,71,99,0.762,-0.351,0.837,1.81,1.186,1.793,-36.687,33.551,46,53,1,2,-401.778,225.187,21.942,0,0,0,7,R,"ByeolBam",175.4,90,0.5,3,37,W,Y,1,3885.202,186,77,17,32,15,51,51,6.444,-17.752,0.152,0.851,-21.068,0.63,0,0.279,-293.21,520.929,-51.58,3880.742,3.664,-33.441,3881.396,0,4.513,0.139,-37.162,0,1,,3890.675,,,,,,,,,,,,,3890.162,0,,147,8,,,,,,,,,,,,,,,,,,,0.328,-37.384,0.053,-17.027,-21.713,-47.893,-14.623,-64.111,22.227,-53.632,14.103,-59.17,40.9,-90.65,0,-109.84,-40.8,-90.55,0.199,-37.011,98,"mungjungh",0.008,-17.071,,"うよすま",-21.455,-47.777,65,"하루（Haru）",-14.632,-64.113,,"HANA_ARASHI",21.993,-53.682,,"Kr_Luna",12.661,-59.579,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,3886.806,4.401,-37.632,,,,3889.588,-18.605,-39.453,,,,,,,,,,,,,,,,,,,3888.509,1.242,-35.215,,,,3892.235,-17.893,-39.589,,,,,,,,,,,,,,,,,,,"",2,0,"Pugeuk",,,,10,""
165,,9,0,2,2,0,0,1,0,0,0,255,255,255,68,3904.112,"Pugeuk",R,13,75,101,0.801,-0.432,0.817,1.857,1.124,1.905,-36.687,39.79,56,44,0,0,-357.463,313.741,32.689,-0.236,-18.234,1,5,R,"CoalCat",174.6,83,0.397,,37,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.235,-37.443,0.003,-17.241,-19.885,-45.621,-14.828,-62.889,22.413,-54.675,10.305,-57.926,40.908,-90.657,0,-109.85,-40.808,-90.557,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,3909.371,0.192,-37.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
166,,9,0,2,2,0,1,1,0,0,0,255,255,255,69,3918.109,"Pugeuk",R,13,75,101,0.781,-0.417,0.8,1.846,1.07,1.879,-36.687,31.984,55,45,0,2,-358.49,312.348,20.673,0,0,1,5,R,"CoalCat",174.6,83,0.397,3,37,W,Y,1,3919.356,255,127,28,19,18,84,82,26.172,-20.605,0.497,1.41,-22.038,0.62,0,0.542,-34.821,250.803,543.954,3918.302,19.294,-85.843,3919.889,6,22.267,0.131,-97.387,1,0,,3924.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.335,-37.431,-0.022,-17.146,-19.783,-45.587,-14.853,-62.881,21.673,-57.629,10.318,-57.889,40.9,-90.65,0,-109.84,-40.8,-90.55,0.006,-37.202,,"mungjungh",-0.059,-17.268,,"うよすま",-19.554,-45.44,,"하루（Haru）",-14.859,-62.881,75,"HANA_ARASHI",20.695,-59.945,,"Kr_Luna",10.318,-57.897,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,3933.233,0.841,-40.417,,,,,,,3928.875,0.514,-59.86,,,,,,,,,,,,,,,,,,,,,,,,,3932.219,-4.516,-54.623,,,,,,,,,,,,,,,,"",2,0,"AI",,,,12,""
167,,9,0,2,2,0,0,1,1,0,0,15,255,255,70,3946.091,"Pugeuk",R,14,80,118,-0.627,0.204,0.252,1.893,-0.94,2.117,-36.687,23.783,92,8,0,2,383.436,320.9,1.306,0,0,2,2,L,"Pring__",190,92.741,0.481,3,37,W,Y,1,3947.133,255,123,103,135,91,145,114,-30,17.306,-0.119,0.942,-21.116,0.9,0,0.477,-182.83,234.222,521.261,3941.702,-0.59,-22.63,3943.662,3,-11.708,1.753,-58.328,1,0,,3952.695,,,,3952.27,,,,,,3946.244,,,3952.624,1,1,166,4,,,,,,,,,,,,,3951.967,5,,,,,0.018,-37.504,-0.015,-17.379,-19.582,-40.696,-8.48,-64.133,21.399,-54.275,13.592,-61.492,40.9,-90.65,0,-109.84,-40.8,-90.55,0.409,-37.145,,"mungjungh",-0.063,-17.431,,"うよすま",-18.318,-43.466,61,"하루（Haru）",-8.484,-64.139,87,"HANA_ARASHI",21.406,-54.526,,"Kr_Luna",13.612,-61.592,119,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,3960.575,-1.106,-39.076,,,,3953.401,-18.401,-40.051,3949.167,-12.094,-59.349,,,,3950.933,5.438,-59.624,,,,,,,,,,,,,,,,3959.286,-17.857,-40.059,3950.051,-9.655,-58.226,,,,3952.306,-1.479,-57.214,,,,,,,,,,"",2,0,"하루（Haru）",3952.27,,,78,""
168,,9,0,2,2,0,0,2,1,0,0,12,255,255,71,3977.908,"Pugeuk",R,3,60,92,2.35,0.952,1.026,1.923,1.783,2.176,-36.687,67.998,79,21,0,1,-379.872,0,87.254,0,0,3,4,R,"_Gosomi",175,86.368,0.474,,37,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,3990.536,,,,,,,,,,,,,,,,,,,,,,,,,,0.344,-37.527,0.035,-17.09,-18.758,-44.75,-13.58,-61.884,20.531,-54.954,2.423,-60.425,40.9,-90.65,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,3982.286,-0.062,-37.761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
169,,9,0,2,2,1,0,2,1,0,0,12,255,255,72,3992.91,"Pugeuk",R,13,85,109,0.259,-1.561,0.704,1.56,0.775,1.209,-36.687,23.861,40,60,0,2,-359.921,343.612,18.197,0,0,3,4,R,"_Gosomi",175,86.368,0.474,3,37,W,Y,1,3994.091,255,64,10,19,14,36,39,-0.109,-5.177,0.045,0.429,-20.387,0.37,0,0.461,-403.966,-94.587,433.434,3988.809,0.421,-24.402,3990.142,0,0.778,0.055,-33.44,0,0,,,,,,,,,,,,,,,3998.173,2,1,166,8,,,,,,,,,,,,,,,,,,,0.287,-37.37,-0.097,-17.239,-19.664,-40.396,-14.587,-62.621,20.533,-55.867,8.96,-63.31,40.9,-90.65,0,-109.84,-40.8,-90.55,0.423,-37.292,120,"mungjungh",-0.124,-17.298,,"うよすま",-19.211,-43.529,,"하루（Haru）",-14.13,-62.787,,"HANA_ARASHI",19.984,-54.646,,"Kr_Luna",7.241,-63.108,119,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,3995.76,0.75,-34.067,,,,,,,,,,,,,3997.546,0.106,-58.742,,,,,,,,,,3996.561,0.573,-35.705,,,,,,,,,,,,,3998.096,-2.19,-56.689,,,,,,,,,,"",2,0,"Pugeuk",,,,72,""
170,SIDE,9,0,2,2,0,0,2,0,0,0,255,255,255,,3999.002,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
171,,10,1,2,2,0,0,0,0,0,0,255,255,255,79,4064.82,"Penguin_iDOL",R,14,95,126,1.473,-1.431,0.149,1.889,-0.238,1.441,-36.486,25.777,84,16,0,2,383.554,320.759,22.06,0,0,1,2,R,"うよすま",190,85.375,0.502,0,37,W,Y,1,4065.858,255,111,91,93,12,145,92,30.897,14.603,0.154,0.699,-20.266,-1,0,0.477,112.62,518.48,280.171,4064.716,-28.354,-88.798,4064.902,8,-27.135,2.239,-86.543,0,0,,4072.121,,,,,,,,,,,,,4070.686,1,,456,0,,,,,,,,,,,,,,,,,,,-0.065,-37.638,-0.066,-17.771,-20.919,-46.482,-15.617,-63.715,23.304,-54.328,9.834,-64.984,40.922,-90.671,-0.048,-110.696,-40.822,-90.57,0.281,-36.816,,"눈꽃",-0.073,-17.773,,"Pring__",-20.784,-46.434,88,"Yaksok~",-15.882,-64.025,,"_Gosomi",23.333,-54.242,,"CoalCat",9.857,-64.869,,"AI",40.9,-90.65,,"ByeolBam",-0.05,-110.7,,"AI",-40.8,-90.55,,4076.908,-0.708,-38.262,,,,4074.79,-18.896,-40.645,,,,,,,,,,,,,,,,,,,,,,,,,4075.811,-17.758,-40.094,,,,,,,,,,,,,,,,,,,"",1,0,"AI",,,,36,""
172,,10,1,2,2,0,0,1,0,0,0,255,255,255,80,4092.534,"Penguin_iDOL",R,14,84,108,-1.278,-0.898,-0.214,1.941,-1.285,1.618,-36.486,27.781,91,9,0,0,383.336,312.348,23.94,0,0,2,3,L,"하루（Haru）",160,95,0.397,,37,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.241,-37.536,-0.098,-17.83,-21.149,-46.306,-3.606,-68.133,24.908,-52.096,12.269,-63.328,40.922,-90.671,-1.291,-103.497,-40.822,-90.571,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4096.563,-0.104,-37.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
173,,10,1,2,2,0,1,1,0,0,0,255,255,255,81,4109.907,"Penguin_iDOL",R,29,84,136,-1.921,0.206,0.043,1.759,-0.52,1.706,-36.486,31.077,96,4,0,2,-250,-150,10.047,0,0,2,3,L,"하루（Haru）",160,95,0.397,3,37,W,Y,1,4110.921,162,36,91,58,42,145,80,29.299,1.414,-0.396,1.073,-20.074,-0.82,0,0.182,274.808,-57.485,530.26,4110.116,-3.027,-87.501,4110.236,7,-3.026,1.565,-85.918,0,0,,4115.802,,,,,,,,,,,,,4116.086,2,,456,0,,,,,,,,,,,,,,,,,,,-0.173,-37.697,-0.083,-17.784,-21.128,-46.259,-3.81,-68.109,24.911,-52.105,12.265,-63.324,40.915,-90.664,-0.268,-103.435,-40.815,-90.564,-0.56,-37.096,,"눈꽃",-0.148,-17.808,,"Pring__",-20.826,-46.214,,"Yaksok~",-3.814,-68.118,,"_Gosomi",25.122,-52.373,,"CoalCat",12.265,-63.221,,"AI",40.9,-90.65,,"ByeolBam",-0.274,-103.441,101,"AI",-40.8,-90.55,,4120.027,-0.203,-38.719,,,,,,,,,,,,,,,,,,,4116.095,-3.12,-86.434,,,,,,,,,,,,,,,,,,,,,,,,,4117.96,-3.276,-81.604,,,,"",1,0,"ByeolBam",,,,33,""
174,,10,1,2,2,0,0,2,0,0,0,255,255,255,82,4144.32,"Penguin_iDOL",R,14,84,123,1.411,-0.335,0.154,1.798,0.009,1.689,-36.486,21.982,92,8,0,2,390.434,312.348,21.895,0,0,3,0,R,"Pugeuk",190,85.842,0.349,3,37,W,Y,1,4145.375,182,72,66,49,18,137,94,-46.311,-23.409,0.291,0.628,-20.196,-0.38,0,0.772,-583.613,-26.93,136.639,4139.529,0.542,-20.774,4140.996,0,2.18,3.172,-35.89,0,0,,,,,,,,,,,,,,,4149.958,3,,147,32,,,,,,,,,,,,,,,,,,,0.003,-37.757,0.019,-17.841,-21.136,-46.658,-14.107,-63.882,22.367,-55.043,9.116,-64.081,40.937,-90.684,-1.052,-105.307,-40.837,-90.584,-0.149,-37.028,96,"눈꽃",0.018,-17.844,,"Pring__",-20.825,-46.667,,"Yaksok~",-14.555,-63.543,,"_Gosomi",22.37,-54.926,,"CoalCat",9.029,-63.98,,"AI",40.9,-90.65,,"ByeolBam",-1.262,-105.601,,"AI",-40.8,-90.55,,4146.941,1.902,-36.446,,,,4149.25,-19.002,-39.031,,,,,,,,,,,,,,,,,,,4148.247,2.035,-35.088,,,,,,,,,,,,,,,,,,,,,,,,,"",2,0,"Penguin_iDOL",,,,36,""
175,SIDE,10,1,2,2,0,0,2,0,0,0,255,255,255,,4151.077,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
176,,10,0,2,2,0,0,0,0,0,0,255,255,255,73,4181.499,"Pugeuk",R,13,79,105,-1.016,-1.063,0.473,1.735,0.056,1.619,-36.687,23.626,57,43,0,0,-256.798,400,0.729,0,0,4,3,R,"Yaksok~",173.3,80,0.328,,37,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.147,-37.423,0.005,-17.004,-19.543,-46.012,-15.259,-63.743,22.45,-52.595,12.624,-59.498,40.9,-90.65,0,-109.85,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
177,,10,0,2,2,0,1,0,0,0,0,255,255,255,74,4196.528,"Pugeuk",R,29,87,140,-0.295,-0.978,0.486,1.339,0.145,0.906,-36.687,42.226,57,43,0,0,-213.489,-150,23.311,0,0,4,3,R,"Yaksok~",173.3,80,0.328,,37,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.052,-37.373,0.041,-17.289,-21.077,-47.18,-14.806,-63.208,22.34,-52.458,12.614,-61.373,40.907,-90.657,0,-109.85,-40.807,-90.557,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
178,,10,0,2,2,0,2,0,0,0,0,255,255,255,75,4213.67,"Pugeuk",R,13,67,96,1.907,-0.187,0.96,1.919,1.566,2.053,-36.687,57.023,77,21,1,2,-340.743,312.348,-16.42,0,0,4,3,R,"Yaksok~",173.3,80,0.328,3,37,W,Y,1,4214.816,159,118,65,60,16,138,81,100.876,72.098,0.332,0.803,-19.57,-0.79,0,0.188,-467.717,-234.985,293.296,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,-37.513,0.051,-17.202,-20.788,-46.575,-14.804,-63.203,22.033,-51.131,12.21,-61.836,40.915,-90.664,0,-109.85,-40.815,-90.564,0.283,-37.194,,"mungjungh",0.014,-17.22,,"うよすま",-20.528,-46.429,,"하루（Haru）",-14.801,-63.2,,"HANA_ARASHI",21.761,-50.776,,"Kr_Luna",12.33,-61.83,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
179,,10,0,2,2,0,2,0,0,0,0,255,255,255,76,4230.03,"Pugeuk",R,6,85,109,-0.704,-1.257,0.052,1.429,-1.248,0.895,-36.687,18.285,51,49,0,1,484.808,0,33.542,0,0,4,3,R,"Yaksok~",173.3,80,0.328,,37,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.231,-37.467,0.013,-17.202,-20.882,-46.806,-14.328,-63.035,22.022,-49.921,13.324,-62.596,40.907,-90.657,0,-109.84,-40.807,-90.557,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
180,,10,0,2,2,1,2,0,0,0,0,255,255,255,77,4244.649,"Pugeuk",R,10,84,111,0.411,-1.025,0.508,1.722,0.165,1.588,-36.687,28.423,49,51,0,2,0,400,-7.987,0,0,4,3,R,"Yaksok~",173.3,80,0.328,3,37,W,Y,1,4245.669,200,150,65,62,8,139,118,-30,-35.768,-0.147,0.057,-19.211,0.77,0,0.275,-484.117,-41.23,-352.038,4239.636,-0.147,-19.211,4241.342,4,21.434,1.551,-49.083,0,0,,,,,,,,,,,,,,,4251.744,4,,147,32,,,,,,,,,,,4251.164,2,,,,,,,0.078,-37.457,0.014,-17.171,-20.152,-45.638,-14.307,-63.033,21.814,-53.678,13.462,-62.986,40.9,-90.65,0,-109.84,-40.807,-90.557,-0.153,-37.189,,"mungjungh",-0.009,-17.199,,"うよすま",-19.951,-45.507,55,"하루（Haru）",-14.312,-63.032,,"HANA_ARASHI",21.84,-53.715,120,"Kr_Luna",13.615,-62.899,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.807,-90.557,,4255.674,-0.835,-37.756,,,,4251.106,-18.327,-39.201,,,,4247.331,22.027,-49.342,,,,,,,,,,,,,,,,,,,4254.237,-17.888,-39.335,,,,4249.575,17.756,-46.387,,,,,,,,,,,,,"",2,0,"HANA_ARASHI",,,,42,""
181,,10,0,2,2,0,0,1,0,0,0,255,255,255,78,4268.194,"Pugeuk",R,14,89,112,1.718,-0.756,0.456,1.505,0.004,1.557,-36.687,23.536,48,52,0,2,390.434,312.348,26.607,0,0,5,0,R,"Penguin_iDOL",190,80,0.299,3,37,W,Y,1,4269.46,249,208,97,94,87,145,123,-30,-0.386,0.329,0.696,-20.138,0.21,0,0.559,-138.436,-531.074,-242.479,4263.422,0.338,-21.237,4264.289,,0.503,2.37,-39.639,0,0,,,,,,,,,,,,,,,4274.544,5,,147,8,,,,,,,,,,,,,,,,,,,0.069,-37.49,0.063,-16.903,-20.487,-45.785,-16.737,-62.15,20.373,-49.927,13.687,-61.371,40.9,-90.65,0,-109.84,-40.807,-90.557,0.568,-37.225,100,"mungjungh",0.056,-16.907,,"うよすま",-20.187,-45.657,67,"하루（Haru）",-16.737,-62.154,,"HANA_ARASHI",20.821,-51.185,,"Kr_Luna",10.689,-62.146,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.807,-90.557,,4270.342,0.416,-37.005,,,,4273.923,-18.634,-39.717,,,,,,,,,,,,,,,,,,,4272.977,-2.185,-34.914,,,,4276.598,-17.796,-39.961,,,,,,,,,,,,,,,,,,,"",2,0,"Mini_ByeolBam",,,,10,""
182,,10,0,2,2,0,0,2,0,0,0,255,255,255,79,4293.894,"Pugeuk",R,29,84,136,0.644,0.201,0.564,1.733,0.508,1.598,-36.687,22.773,50,50,0,2,-171.691,-148.268,10.003,0,0,6,1,L,"눈꽃",190,80,0.505,3,37,W,Y,1,4295.203,255,141,93,93,41,145,98,105.071,0.953,0.128,1.266,-19.747,-0.43,0,0.436,451.092,305.707,-251.116,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.186,-37.523,0.07,-17.151,-19.635,-45.859,-12.699,-63.909,21.437,-52.706,12.707,-61.892,40.9,-90.65,0,-109.84,-40.8,-90.55,0.358,-37.268,,"mungjungh",0.062,-17.171,,"うよすま",-19.487,-45.557,,"하루（Haru）",-12.698,-63.909,,"HANA_ARASHI",21.465,-52.399,,"Kr_Luna",12.392,-62.215,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
183,,10,0,2,2,0,1,2,0,0,0,255,255,255,80,4311.401,"Pugeuk",R,6,82,119,1.506,0.33,0.422,1.859,-0.152,2.006,-36.687,26.175,94,6,0,2,471.308,166.941,-5.421,0,0,6,1,L,"눈꽃",190,80,0.505,3,87,W,Y,1,4312.91,255,202,106,102,50,145,130,91.272,88.369,0.3,1.084,-19.767,0.55,0,0.472,286.906,519.639,-87.523,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102,-37.492,0.025,-16.886,-20.839,-46.158,-13.475,-64.054,21.492,-53.493,12.551,-62.929,40.907,-90.657,0,-109.84,-40.807,-90.557,0.284,-37.583,,"mungjungh",-0.026,-16.982,,"うよすま",-20.728,-46.098,,"하루（Haru）",-13.475,-64.06,,"HANA_ARASHI",21.415,-52.897,,"Kr_Luna",12.539,-64.608,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
184,,10,0,2,2,0,2,2,0,0,0,255,255,255,81,4327.756,"Pugeuk",R,10,73,102,2.412,-1.25,0.786,1.643,1.028,1.422,-36.687,33.91,49,51,0,2,0,400,-15.469,0,0,6,1,L,"눈꽃",190,80,0.505,3,87,W,Y,1,4329.153,255,154,85,101,66,145,104,114.606,63.487,0.547,0.622,-20.508,0.94,0,0.474,393.91,-160.597,-423.136,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.261,-37.412,-0.033,-17.291,-21.017,-46.169,-13.125,-63.678,21.158,-53.758,11.369,-63.98,40.9,-90.65,0,-109.84,-40.8,-90.55,-0.06,-37.46,,"mungjungh",-0.011,-17.326,,"うよすま",-20.769,-46.06,,"하루（Haru）",-13.128,-63.669,,"HANA_ARASHI",21.278,-52.146,,"Kr_Luna",11.394,-64.003,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
